id,name,songs
5qXkKTcA6zeKR8amCVCr6h,sophisti-pop,2.0
6CXYqXlHisc0zJduHIV8qG,meme rap,5.0
6kUqKYZMpC9Yr6FSjvQGDu,chamber pop,1.0
0Mvqvff6EFGGdwvpf8bkb0,electronica argentina,2.0
34G9q3Gq80UHrDyNESJzVT,arkansas country,2.0
53hqDFCecfyGoTbT7fWH5M,10,391.0
70qybbtHKijqvoA3NsaT6v,20,218.0
3YTbYyt5KXK82BNeWBEyBq,70,143.0
2c2duDHpU7zJioF0qriMs2,60,94.0
6ej2Q2YPJLmyg95hNa0zUk,80,126.0
2FtEKpynC3BPQF3UWdM1dx,90,161.0
422CuGDMijKaoM4uaN4G2O,50,19.0
0C9eThnB3OUi27OcdAZOWx,00,220.0
6zauDGSaPTyVbStGb3YhLI,40,1.0
0sjdYgKdwAN7vnvhWRZY5i,30,1.0
0mkZLWBz3djmmOE9p6wFGj,marching band,1.0
1sPyIYsPY8BcmrwDA7QOlc,NoGenre,67.0
6dXfNATpag99phczm3yWUC,canadian hip hop,6.0
5AgMIonY4lnIWaYcrtSlJR,toronto rap,6.0
7zGcGPjVJUbPolmtZVOFCj,dembow,1.0
479u73mvcHr880UqQa1h7I,wonky,1.0
5krFtRRIpX4eocTWc3y5bV,dominican pop,1.0
0wyivX2FrdOQtGdQHyVf8F,slap house,3.0
328kQjzM7FZnr57AveDtfv,boom bap,1.0
6dDBAMevBNhGSRSgyuEf2p,ballroom,1.0
3Yh1rFKpCfhBYghV9oUhHK,trap queen,1.0
4Xk24QL5VHaJdSSYb6kJMj,reggaeton colombiano,2.0
2c6Ed9Ko1o7SRwciQ5WhJn,houston rap,1.0
7vrI88GsScVweeYI17lyTb,canadian contemporary r&b,2.0
72Gyqx2SvRYsrjzCTCqoYZ,rap dominicano,1.0
2XJZ2oS1pByL6HQcseJHs2,indie hip hop,2.0
0AHMrRqQIYoUOkT4yJE6cD,acid jazz,2.0
6sYXhkEt4WRxltNlQUV3Fg,indiana hip hop,1.0
5t3rEKNKcp1kOb4a1SvV64,dutch experimental,1.0
7jsTj029uQ7oA8HY9XyxVJ,modern hard rock,1.0
7KcIIQ2gN6jk1QCCWSp0mU,modern funk,2.0
5L4DJrykGKrgQqbFHmvmO2,argentine alternative rock,1.0
4tfnBky9jP5eZPmrGZP5xq,r&b en espanol,6.0
2vBqQgLHfNTnheYesLCVA4,argentine telepop,2.0
685kvrelucEAZClOmlpNHa,rock uruguayo,2.0
3kulVUqikN6Ajbep2tFZwA,Ramones,34.0
2bR7NwpJz1iGe5mgDl0U5V,Los Piojos,15.0
0uBber3l1lZaVmB4c2kzRT,Bizarrap,13.0
607uLN5DbsQD0W0iOaT5D0,WOS,10.0
2mlGPpR432PdGEIAait3bm,Eminem,52.0
4O3t7bUFNgUl9wv60gRKbj,"Tyler, The Creator",27.0
25bAO14o29NoHwj1ucbqTf,ABBA,10.0
5msFRobmMflWZn5oV5tdyO,Kendrick Lamar,14.0
4hLTtl6J5xookAoMmo1I4e,Bo Burnham,24.0
6gtyIUYn7g0REWwukofTXy,Wolfgang Amadeus Mozart,11.0
6liKR9V1wh4S64PArQUY3m,The Rolling Stones,10.0
5nRPwd3i33NVdKBGeOElfp,The Beatles,11.0
7FtxRbLfF5YEvl3toATM8P,League of Legends,16.0
0rBoTnsTWOSlQyHwgBL2Rg,Michael Giacchino,16.0
3R20KTp7jtRL3fXYxoi0Ha,The Notorious B.I.G.,13.0
3JzhajzuqlJ4fLY5bVJpyi,The Kinks,20.0
1g3tyVjffk5oyYpFsUDSBo,Billy Joel,15.0
3CQKjXPqcyk5zsmwWPEAxI,Divididos,6.0
1ILOL1PlrJxSc92wSECole,Charly García,6.0
25ub7qYp28lzTbkdYT59oq,Dua Lipa,10.0
0XixaQFEyGZQzBhNzggcM4,Queen,12.0
0V80OhsLhS83ScZH5N5IE6,David Bowie,8.0
1hrECo8R0nwGJVAiD0BsXP,Jimi Hendrix,9.0
5n878Tk5RDjjXOzZ9VYlGd,Ariana Grande,5.0
7Ha2jvHGjQyMjbOQKUYxb2,Ramin Djawadi,5.0
61LlaoxYJOBo35brj7wRUp,Ice Cube,9.0
16coyr5l9A8Jtkmj7FmAji,Metallica,5.0
144AbCY3sTvdZn2SfMepqZ,Mötley Crüe,5.0
6P2QaYeywR1ryjauI7FMA3,Over the Garden Wall,7.0
18m5kO7NrR6cFPqnAxZZXm,Elton John,5.0
3TeVCYzYDJFCJRx1PJHQfb,Michael Jackson,8.0
4n2oHxYdW3qooIZp2W8Ag5,The Beach Boys,10.0
3VZhptOVNXPcVoWNnSC9VT,Leslie Odom Jr.,7.0
7lGxNAwsuA6Mzmclkp7dvS,Rick James,5.0
79MmIy1RZ1LDuANcfYT6sA,Hans Zimmer,9.0
121Mkxf2UerqdG8RCNuFnj,Dr. Dre,10.0
0ZmQwpNwbRr6DvUepvLysZ,Electric Light Orchestra,6.0
2zdo3BNWWrqs7a4yZu6mRp,Sia,6.0
3HWNGayJdoyKA7Dho6sfND,Ciro y los Persas,8.0
24mHRP3bHNvMuPkt3PbF2p,Childish Gambino,13.0
3PXJDl9XWfHdtXSuWq0uzi,El Kuelgue,5.0
5FrcvIjfl5AwTnB3iUfuCJ,Chet Baker,7.0
2Z8vUU9ON9Bwax9v1wEKZ9,Frank Sinatra,8.0
4qgWAxai8br0ptdj7XhqWk,The Greatest Bits,5.0
1245FkyLHh22pGAviQbt0i,Pentakill,7.0
3rzaOcnObQfbkv5dhMqhl1,Logic,5.0
0H8jDbyUKR5Atlur0RgCh8,John Williams,6.0
1575Ui6HwwouwSxtOTypdj,AC/DC,8.0
3UNZwzHEVajJkV43hb7MFr,ROSALÍA,5.0
1NJJ1kdHBjuAuMS1iTW08Y,Bruno Mars,7.0
3cUPWMp3T7kJX3MwVbCPdW,Duke Ellington,5.0
4nol6f61DFt3Qe9ZTWhxFU,J,9.0
1P2zvGYRKD3bgi18tIvvHi,R,3.0
0lak4UUJN6EQWN0QOs6MfE,Imagine Dragons,7.0
64FHbgmudIzAvvEpy5wQ2r,Frédéric Chopin,6.0
00dM9pJhoy3QHRkuM20cKi,Maroon 5,5.0
5FtkhHU897lfqDe8OCsG0i,Dusty Springfield,5.0
1imqgFatOhf0kWsg30wHJZ,turntablism,4.0
1W5gkjTxa4GVDGD8IU2jnF,indie jazz,1.0
6avA6lrz5IRqDTmGp2BBcj,anime score,1.0
6NEdlwCgouLWzzGH8CNtsV,chillhop,1.0
62NaT4aJae5zG2B8PKWxVT,jazz rap,11.0
0ChKdpsEg3HVodSZpkSvJF,psychedelic hip hop,1.0
3PhQBBCtcq3R0GtmAAu2Lu,sad rap,3.0
2OIOCHU1flUTAVEEXDuBbu,chill r&b,3.0
1fytPH5QMP1PCgq4LG1pf2,bronx hip hop,2.0
00HysPFh8zNQ13hHJ7Rnn6,man's orchestra,2.0
4HuMeC3dFEyJQgOpdBmlYQ,exotica,1.0
6ItXeqZrG6IjLVAbeaUkYn,czech classical,1.0
3BkLg9YBkgORoMrqSNi4iW,gen z singer-songwriter,1.0
1VqnmXewS3ROcFHJYGQqoe,french jazz,1.0
1UwwxDjzrFbd5nKeTRk6Kc,light music,1.0
3anSnzVbuyKbnt8M1OQV00,lo-fi rap,2.0
6PKHkDeeG3fohfntSyfjiv,barbadian pop,1.0
19B3lFl1t42MnzbtIGmVFy,lo-fi vgm,1.0
2eQW1Mfd8cxy0gPNjYF94H,indie poptimism,1.0
2iPFQtPLtBHiXAMLul8bZf,electro swing,1.0
5DJe94rfgBD0RzgLONZxgo,dirty south rap,4.0
7FEzAeNsXi1skCKEbaBIUW,brooklyn drill,1.0
45WXjSlJnMjIm152VMxgTT,tropical,1.0
4IvfYns15BQyirKfmlvAQo,salsa,1.0
3iYdYfUsMm30kjX4l0SPKX,old school atlanta hip hop,4.0
0KI5RU7V3NhXOnEzzkwZc6,italian lounge,1.0
2E81UyeHNNve2odwAPgW5d,neo mellow,1.0
01A0E1fv3AgSNxN9Jofr9Z,modern blues,0.0
2MuPZu7o2Kpvf87aNyJ2kb,dance-punk,2.0
1rwc24EO0fXjzUqwv9gAtr,no wave,2.0
1XrlstFCkCr3hMLjBMHKC0,atl trap,0.0
4rAUDfVDsI468wXHfY02B2,ska punk,0.0
4PMso8iPEJbGL4CM6fGnhV,drift phonk,1.0
57Aa2fHKffDkl98VUcNAzX,art pop,2.0
6O5x4uKGtiPrxhv0DAJTub,norwegian pop,2.0
4FQ2iw8jOABFMVLGXtZjiV,A$AP Rocky,5.0
